date,year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,arr_cancelled,arr_diverted,total_delay,delay_ratio,cancel_ratio
2024-01-01,2024,1,UA,United Air Lines Network,BDL,"Hartford, CT: Bradley International",120,41,12,0,4119.0,0.3416666666666667,0.1
2024-01-01,2024,1,UA,United Air Lines Network,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",2,0,0,0,0.0,0.0,0.0
2024-01-01,2024,1,UA,United Air Lines Network,BIL,"Billings, MT: Billings Logan International",62,18,1,0,1084.0,0.2903225806451613,0.016129032258064516
2024-01-01,2024,1,UA,United Air Lines Network,BNA,"Nashville, TN: Nashville International",387,69,53,0,6438.0,0.17829457364341086,0.13695090439276486
2024-01-01,2024,1,UA,United Air Lines Network,BOI,"Boise, ID: Boise Air Terminal",74,10,11,0,591.0,0.13513513513513514,0.14864864864864866
2024-01-01,2024,1,UA,United Air Lines Network,BOS,"Boston, MA: Logan International",861,189,62,5,14268.0,0.21951219512195122,0.07200929152148665
2024-01-01,2024,1,UA,United Air Lines Network,BQN,"Aguadilla, PR: Rafael Hernandez",31,11,0,0,277.0,0.3548387096774194,0.0
2024-01-01,2024,1,UA,United Air Lines Network,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",2,0,0,0,0.0,0.0,0.0
2024-01-01,2024,1,UA,United Air Lines Network,BTV,"Burlington, VT: Burlington International",82,21,3,1,1908.0,0.25609756097560976,0.036585365853658534
2024-01-01,2024,1,UA,United Air Lines Network,BUF,"Buffalo, NY: Buffalo Niagara International",78,12,12,1,715.0,0.15384615384615385,0.15384615384615385
2024-01-01,2024,1,UA,United Air Lines Network,BUR,"Burbank, CA: Bob Hope",39,4,2,0,212.0,0.10256410256410256,0.05128205128205128
2024-01-01,2024,1,UA,United Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",247,37,35,0,3037.0,0.14979757085020243,0.1417004048582996
2024-01-01,2024,1,UA,United Air Lines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",190,34,8,1,4646.0,0.17894736842105263,0.042105263157894736
2024-01-01,2024,1,UA,United Air Lines Network,CHS,"Charleston, SC: Charleston AFB/International",158,35,6,0,2099.0,0.22151898734177214,0.0379746835443038
2024-01-01,2024,1,UA,United Air Lines Network,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",85,20,7,0,3955.0,0.23529411764705882,0.08235294117647059
2024-01-01,2024,1,UA,United Air Lines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",698,138,66,1,10714.0,0.1977077363896848,0.09455587392550144
2024-01-01,2024,1,UA,United Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",320,71,15,2,6543.0,0.221875,0.046875
2024-01-01,2024,1,UA,United Air Lines Network,CMH,"Columbus, OH: John Glenn Columbus International",213,58,6,0,4190.0,0.27230046948356806,0.028169014084507043
2024-01-01,2024,1,UA,United Air Lines Network,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",58,18,1,0,1276.0,0.3103448275862069,0.017241379310344827
2024-01-01,2024,1,UA,United Air Lines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",183,49,4,0,3450.0,0.2677595628415301,0.02185792349726776
2024-01-01,2024,1,UA,United Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",532,114,22,4,8474.0,0.21428571428571427,0.041353383458646614
2024-01-01,2024,1,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",7901,1381,551,9,125016.0,0.1747880015187951,0.06973800784710796
2024-01-01,2024,1,UA,United Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",610,178,19,1,11899.0,0.29180327868852457,0.03114754098360656
